user_id,total_spend,purchase_freq,fans_num,follow_num,age,gender,user_level,register_days,label,social_activity,cluster,cluster_name
U00085369,6006.54,10,3,43,30,1,5,254,1.0,46,1,群体B
U00085370,622.67,11,0,30,27,1,4,400,1.0,30,1,群体B
U00085371,1538.4,2,0,13,18,0,6,163,1.0,13,1,群体B
U00085372,634.82,2,4,5,32,0,4,659,0.0,9,1,群体B
U00085373,3536.9,6,1,6,21,0,3,156,1.0,7,1,群体B
U00085374,1948.1,8,5,63,27,0,4,772,0.0,68,2,群体C
U00085375,3365.85,9,0,42,27,1,5,437,0.0,42,1,群体B
U00085376,2361.14,4,0,3,26,1,3,299,1.0,3,1,群体B
U00085377,429.14,6,0,28,24,0,4,518,0.0,28,1,群体B
U00085378,495.28,21,0,7,30,0,4,910,1.0,7,0,群体A
U00085379,3540.37,5,0,2,25,0,1,1265,0.0,2,1,群体B
U00085380,1037.82,11,0,3,21,0,3,436,0.0,3,1,群体B
U00085381,2825.34,5,0,5,31,1,5,771,1.0,5,1,群体B
U00085382,1935.08,16,0,32,29,1,4,699,0.0,32,1,群体B
U00085383,698.27,32,2,12,26,0,1,458,0.0,14,0,群体A
U00085384,678.03,14,0,3,18,0,3,306,0.0,3,1,群体B
U00085385,411.87,6,0,1,22,1,5,637,1.0,1,1,群体B
U00085386,877.8,2,1,12,22,0,4,457,0.0,13,1,群体B
U00085387,3826.74,4,1,24,25,1,6,828,0.0,25,1,群体B
U00085388,772.05,26,0,58,18,0,4,682,0.0,58,0,群体A
U00085389,1665.24,5,0,12,22,0,5,717,0.0,12,1,群体B
U00085390,1974.09,2,1,34,25,0,3,1044,1.0,35,1,群体B
U00085391,1108.51,6,0,5,29,1,1,318,1.0,5,1,群体B
U00085392,2838.93,11,0,18,20,1,3,1003,0.0,18,1,群体B
U00085393,10521.52,5,0,48,37,1,4,13,1.0,48,3,群体D
U00085394,300.88,5,0,67,31,0,4,937,0.0,67,2,群体C
U00085395,373.8,1,0,23,35,0,1,814,0.0,23,1,群体B
U00085396,6680.78,8,0,2,32,0,5,1024,0.0,2,3,群体D
U00085397,2301.51,19,13,8,26,0,3,711,0.0,21,1,群体B
U00085398,4072.66,34,0,35,25,0,6,433,0.0,35,0,群体A
U00085399,578.64,4,4,15,33,1,4,810,1.0,19,1,群体B
U00085400,1360.08,22,0,6,23,1,2,698,1.0,6,0,群体A
U00085401,209.8,19,0,13,26,1,6,357,1.0,13,1,群体B
U00085402,1476.17,7,0,5,21,0,4,455,1.0,5,1,群体B
U00085403,1597.99,9,0,16,35,0,6,687,1.0,16,1,群体B
U00085404,3906.82,15,0,6,18,0,4,282,0.0,6,1,群体B
U00085405,792.18,28,2,9,35,1,5,527,0.0,11,0,群体A
U00085406,4714.07,11,0,9,36,0,5,796,1.0,9,1,群体B
U00085407,2434.58,50,0,14,28,0,4,735,1.0,14,0,群体A
U00085408,1696.33,4,0,1,39,0,4,711,0.0,1,1,群体B
U00085409,2677.15,7,0,18,18,0,4,301,1.0,18,1,群体B
U00085410,1859.62,2,1,6,32,0,3,629,1.0,7,1,群体B
U00085411,2366.36,6,0,5,19,0,4,376,0.0,5,1,群体B
U00085412,1135.46,13,0,5,34,0,4,306,0.0,5,1,群体B
U00085413,3819.82,11,0,21,18,1,4,713,0.0,21,1,群体B
U00085414,3904.74,8,0,43,37,1,3,94,1.0,43,1,群体B
U00085415,1806.84,9,0,21,22,1,4,28,1.0,21,1,群体B
U00085416,1133.21,9,3,12,18,0,6,1261,0.0,15,1,群体B
U00085417,2118.87,8,1,12,18,0,7,629,1.0,13,1,群体B
U00085418,11254.04,2,0,3,27,0,3,1044,1.0,3,3,群体D
U00085419,1065.2,2,1,27,37,1,5,306,0.0,28,1,群体B
U00085420,7255.22,5,0,37,29,0,3,772,1.0,37,3,群体D
U00085421,5099.38,10,4,20,18,0,6,482,1.0,24,1,群体B
U00085422,419.7,10,0,32,31,0,6,252,0.0,32,1,群体B
U00085423,2201.88,10,0,196,18,0,3,299,0.0,196,2,群体C
U00085424,2968.32,15,1,31,31,0,2,446,0.0,32,1,群体B
U00085425,1596.23,24,1,8,31,0,6,146,1.0,9,0,群体A
U00085426,907.71,8,6,8,34,0,4,773,1.0,14,1,群体B
U00085427,6579.25,19,0,2,26,1,6,769,1.0,2,3,群体D
U00085428,783.15,9,0,56,20,0,6,520,0.0,56,2,群体C
U00085429,1542.49,17,0,14,31,0,4,771,1.0,14,1,群体B
U00085430,2213.0,7,0,5,44,1,4,515,0.0,5,1,群体B
U00085431,1965.77,7,0,61,18,0,4,290,0.0,61,2,群体C
U00085432,900.93,7,0,27,18,1,4,1,0.0,27,1,群体B
U00085433,3835.32,23,0,4,23,0,2,581,0.0,4,0,群体A
U00085434,898.63,10,1,10,26,1,5,229,1.0,11,1,群体B
U00085435,1138.75,3,1,12,18,0,7,116,0.0,13,1,群体B
U00085436,286.48,11,0,19,32,0,4,1344,0.0,19,1,群体B
U00085437,770.72,15,0,5,33,0,5,890,0.0,5,1,群体B
U00085438,2284.73,6,0,8,22,1,7,77,1.0,8,1,群体B
U00085439,592.24,10,0,80,33,0,4,604,1.0,80,2,群体C
U00085440,1439.44,9,0,12,43,0,5,470,0.0,12,1,群体B
U00085441,1391.23,12,0,4,22,0,6,673,0.0,4,1,群体B
U00085442,8495.82,8,0,1,18,1,4,162,0.0,1,3,群体D
U00085443,3303.84,15,0,11,23,0,5,550,0.0,11,1,群体B
U00085444,7967.52,24,0,21,36,0,3,594,0.0,21,3,群体D
U00085445,1465.13,8,1,5,19,0,4,1,0.0,6,1,群体B
U00085446,8501.14,21,0,44,18,0,5,842,1.0,44,3,群体D
U00085447,964.57,4,0,3,36,0,3,1148,1.0,3,1,群体B
U00085448,1160.51,1,0,26,18,0,3,984,1.0,26,1,群体B
U00085449,649.89,10,0,17,23,0,3,601,0.0,17,1,群体B
U00085450,1505.7,20,1,8,44,1,2,1241,1.0,9,0,群体A
U00085451,2277.3,11,0,1,26,1,4,784,1.0,1,1,群体B
U00085452,225.67,23,0,8,30,0,4,748,0.0,8,0,群体A
U00085453,399.5,17,0,17,26,0,5,734,0.0,17,1,群体B
U00085454,2251.98,17,0,9,21,0,5,741,1.0,9,1,群体B
U00085455,1748.75,3,0,14,23,0,6,649,0.0,14,1,群体B
U00085456,3521.83,12,0,15,22,1,4,456,0.0,15,1,群体B
U00085457,470.29,9,0,8,27,0,2,595,0.0,8,1,群体B
U00085458,2139.28,6,0,2,35,0,1,545,0.0,2,1,群体B
U00085459,2243.38,4,3,3,25,1,4,875,0.0,6,1,群体B
U00085460,2242.9,22,0,17,32,0,1,3,0.0,17,0,群体A
U00085461,1037.31,13,0,58,34,0,3,484,0.0,58,2,群体C
U00085462,5458.49,4,0,8,32,0,6,300,0.0,8,1,群体B
U00085463,2745.4,16,0,20,21,1,5,618,0.0,20,1,群体B
U00085464,724.51,9,0,5,34,1,2,818,1.0,5,1,群体B
U00085465,1613.13,6,0,9,18,1,6,497,1.0,9,1,群体B
U00085466,923.8,6,0,7,24,0,2,295,0.0,7,1,群体B
U00085467,1170.07,5,0,14,22,1,1,860,1.0,14,1,群体B
U00085468,4227.4,42,0,16,39,0,7,584,1.0,16,0,群体A
U00085469,2890.25,19,7,8,39,1,5,116,0.0,15,1,群体B
U00085470,1740.31,3,0,31,31,1,3,728,1.0,31,1,群体B
U00085471,1197.77,1,1,15,21,0,4,693,1.0,16,1,群体B
U00085472,517.07,47,1,61,25,1,4,591,0.0,62,0,群体A
U00085473,552.04,33,0,7,25,0,3,1121,0.0,7,0,群体A
U00085474,682.04,5,0,5,34,0,4,597,0.0,5,1,群体B
U00085475,627.05,9,1,24,30,1,5,390,1.0,25,1,群体B
U00085476,5112.88,23,0,76,27,0,5,531,1.0,76,2,群体C
U00085477,1305.44,11,0,9,21,0,3,379,1.0,9,1,群体B
U00085478,2581.13,1,0,8,23,0,3,176,0.0,8,1,群体B
U00085479,4015.89,18,0,28,18,1,3,104,1.0,28,1,群体B
U00085480,236.11,4,0,15,35,0,3,416,1.0,15,1,群体B
U00085481,1791.91,3,0,10,23,0,1,776,1.0,10,1,群体B
U00085482,5893.06,11,0,23,21,1,4,964,1.0,23,1,群体B
U00085483,615.68,5,8,12,33,0,6,314,1.0,20,1,群体B
U00085484,1377.7,4,0,2,28,1,4,597,0.0,2,1,群体B
U00085485,8359.22,16,2,22,21,0,4,946,0.0,24,3,群体D
U00085486,2189.96,49,0,7,18,1,4,920,0.0,7,0,群体A
U00085487,1144.64,3,0,9,28,1,5,524,0.0,9,1,群体B
U00085488,4037.38,12,0,2,18,0,3,546,0.0,2,1,群体B
U00085489,1443.0,6,0,7,25,0,4,674,1.0,7,1,群体B
U00085490,1753.71,11,0,36,40,1,3,539,0.0,36,1,群体B
U00085491,2558.36,6,0,6,18,0,4,1150,0.0,6,1,群体B
U00085492,1809.14,4,0,3,18,1,4,304,1.0,3,1,群体B
U00085493,1684.92,10,0,5,30,1,2,576,1.0,5,1,群体B
U00085494,2687.42,11,0,13,30,0,5,1068,0.0,13,1,群体B
U00085495,922.41,13,3,8,33,1,7,1053,1.0,11,1,群体B
U00085496,693.22,6,0,17,40,1,6,219,1.0,17,1,群体B
U00085497,5070.28,7,0,2,31,0,4,1203,1.0,2,1,群体B
U00085498,9433.91,5,0,7,23,0,3,426,0.0,7,3,群体D
U00085499,5827.74,9,2,2,35,0,3,559,0.0,4,1,群体B
U00085500,3028.89,5,1,11,29,1,3,333,1.0,12,1,群体B
U00085501,2062.42,6,0,10,31,0,3,730,1.0,10,1,群体B
U00085502,2414.09,8,1,6,18,0,3,423,1.0,7,1,群体B
U00085503,256.22,6,0,23,28,1,5,45,1.0,23,1,群体B
U00085504,746.97,26,0,12,43,0,4,210,0.0,12,0,群体A
U00085505,713.88,7,2,34,26,1,3,668,0.0,36,1,群体B
U00085506,2694.36,16,1,1,23,0,2,422,0.0,2,1,群体B
U00085507,462.63,23,0,12,45,1,6,555,0.0,12,0,群体A
U00085508,1524.5,9,0,2,33,0,5,687,1.0,2,1,群体B
U00085509,2148.57,15,0,10,34,0,3,485,1.0,10,1,群体B
U00085510,3032.85,4,0,8,23,1,1,265,0.0,8,1,群体B
U00085511,572.71,5,0,16,32,0,5,471,0.0,16,1,群体B
U00085512,6974.79,16,5,6,28,0,4,390,0.0,11,3,群体D
U00085513,883.97,10,0,13,40,1,3,540,0.0,13,1,群体B
U00085514,2825.34,9,0,9,37,1,4,604,1.0,9,1,群体B
U00085515,248.67,3,0,19,30,0,3,503,0.0,19,1,群体B
U00085516,2998.27,19,0,9,30,0,2,634,0.0,9,1,群体B
U00085517,1218.33,5,4,13,22,1,4,628,0.0,17,1,群体B
U00085518,677.55,10,2,5,26,0,4,272,1.0,7,1,群体B
U00085519,4180.09,11,0,11,32,1,3,271,0.0,11,1,群体B
U00085520,3272.94,4,0,8,34,0,4,762,1.0,8,1,群体B
U00085521,14486.64,3,1,16,25,0,1,716,1.0,17,3,群体D
U00085522,5844.32,3,0,20,33,0,4,706,0.0,20,1,群体B
U00085523,7227.78,11,0,3,36,0,3,513,0.0,3,3,群体D
U00085524,1183.41,2,0,10,41,0,6,1017,1.0,10,1,群体B
U00085525,1760.19,4,0,8,42,1,4,789,1.0,8,1,群体B
U00085526,403.14,50,1,9,18,1,1,952,0.0,10,0,群体A
U00085527,1046.86,7,0,8,18,0,3,567,0.0,8,1,群体B
U00085528,4188.49,3,2,20,24,0,1,505,1.0,22,1,群体B
U00085529,1043.08,11,0,5,18,0,4,716,0.0,5,1,群体B
U00085530,370.75,11,0,34,27,1,5,359,1.0,34,1,群体B
U00085531,670.07,5,0,9,37,0,3,803,1.0,9,1,群体B
U00085532,377.84,7,0,9,32,1,5,358,1.0,9,1,群体B
U00085533,3005.53,11,0,4,23,0,4,777,0.0,4,1,群体B
U00085534,1864.94,11,0,6,21,0,4,815,1.0,6,1,群体B
U00085535,1362.84,11,0,8,19,0,5,132,1.0,8,1,群体B
U00085536,1043.85,3,0,5,19,1,3,242,0.0,5,1,群体B
U00085537,1129.64,12,1,6,22,0,4,677,0.0,7,1,群体B
U00085538,2745.47,7,0,21,36,1,6,116,0.0,21,1,群体B
U00085539,1324.08,3,0,18,29,0,5,197,0.0,18,1,群体B
U00085540,3207.94,16,0,8,26,0,3,389,0.0,8,1,群体B
U00085541,16818.54,2,0,16,18,0,3,264,0.0,16,3,群体D
U00085542,1282.89,1,0,10,34,0,5,217,1.0,10,1,群体B
U00085543,2603.76,10,0,77,29,0,6,930,0.0,77,2,群体C
U00085544,2063.37,9,0,18,19,0,4,819,1.0,18,1,群体B
U00085545,508.48,7,3,17,31,1,4,624,0.0,20,1,群体B
U00085546,2145.4,36,1,3,25,0,5,759,0.0,4,0,群体A
U00085547,4888.51,10,0,23,28,0,5,853,0.0,23,1,群体B
U00085548,8714.49,4,1,30,18,1,2,26,1.0,31,3,群体D
U00085549,818.92,8,0,31,31,0,4,335,1.0,31,1,群体B
U00085550,1495.64,5,0,12,30,1,5,622,1.0,12,1,群体B
U00085551,1716.55,16,0,5,33,1,4,518,0.0,5,1,群体B
U00085552,1038.55,8,0,6,19,0,2,338,1.0,6,1,群体B
U00085553,728.65,10,2,5,28,0,3,1079,1.0,7,1,群体B
U00085554,923.46,2,0,27,29,1,3,28,0.0,27,1,群体B
U00085555,25847.34,4,0,5,33,0,4,725,1.0,5,3,群体D
U00085556,1991.02,7,0,6,18,1,4,140,1.0,6,1,群体B
U00085557,595.5,7,0,14,26,0,3,120,0.0,14,1,群体B
U00085558,915.56,2,0,21,28,1,4,582,0.0,21,1,群体B
U00085559,2329.53,6,0,3,29,0,4,1085,0.0,3,1,群体B
U00085560,1707.53,38,0,14,18,1,4,1,1.0,14,0,群体A
U00085561,3746.65,8,0,5,21,0,4,721,0.0,5,1,群体B
U00085562,1793.58,11,0,3,24,0,4,614,0.0,3,1,群体B
U00085563,1768.3,15,4,11,23,1,6,820,0.0,15,1,群体B
U00085564,765.8,35,2,6,26,0,4,784,0.0,8,0,群体A
U00085565,6787.96,2,0,1,18,1,3,224,1.0,1,3,群体D
U00085566,2814.01,9,0,7,20,0,1,944,0.0,7,1,群体B
U00085567,2085.81,1,0,70,18,0,3,593,1.0,70,2,群体C
U00085568,2626.46,4,1,19,30,0,4,641,1.0,20,1,群体B
U00085569,2353.08,2,0,3,21,0,3,593,1.0,3,1,群体B
U00085570,3945.56,8,0,16,40,0,5,395,1.0,16,1,群体B
U00085571,3073.68,11,1,42,18,1,3,831,1.0,43,1,群体B
U00085572,1659.7,5,0,8,26,1,4,304,0.0,8,1,群体B
U00085573,2396.55,7,0,10,30,0,4,528,1.0,10,1,群体B
U00085574,2297.24,18,0,58,18,0,2,627,1.0,58,2,群体C
U00085575,889.76,7,0,2,33,0,5,111,0.0,2,1,群体B
U00085576,790.28,4,0,18,18,0,4,547,0.0,18,1,群体B
U00085577,3984.17,4,0,9,32,1,4,969,1.0,9,1,群体B
U00085578,1425.67,5,1,42,20,0,3,357,1.0,43,1,群体B
U00085579,13259.57,8,0,42,30,0,7,884,0.0,42,3,群体D
U00085580,1880.72,13,0,23,24,1,3,633,0.0,23,1,群体B
U00085581,759.42,3,0,1,18,0,4,330,0.0,1,1,群体B
U00085582,565.97,7,0,34,33,0,2,804,1.0,34,1,群体B
U00085583,1347.78,7,0,8,37,1,4,432,1.0,8,1,群体B
U00085584,525.76,6,0,18,30,0,4,467,0.0,18,1,群体B
U00085585,1185.4,4,0,5,33,1,3,506,0.0,5,1,群体B
U00085586,488.28,10,0,10,35,0,3,212,0.0,10,1,群体B
U00085587,2846.92,5,0,1,23,0,5,456,0.0,1,1,群体B
U00085588,1667.29,13,0,6,25,0,3,335,1.0,6,1,群体B
U00085589,805.98,6,2,38,20,0,3,814,0.0,40,1,群体B
U00085590,1122.04,5,0,17,33,0,2,155,1.0,17,1,群体B
U00085591,1081.95,24,1,3,27,1,4,517,0.0,4,0,群体A
U00085592,5074.19,36,0,9,29,0,3,545,1.0,9,0,群体A
U00085593,2263.56,7,0,31,20,1,1,198,1.0,31,1,群体B
U00085594,3659.69,3,0,14,28,0,3,199,1.0,14,1,群体B
U00085595,787.52,15,0,20,22,0,3,336,0.0,20,1,群体B
U00085596,4010.65,6,1,15,18,0,5,852,1.0,16,1,群体B
U00085597,2940.25,4,0,38,19,0,5,818,0.0,38,1,群体B
U00085598,453.19,29,2,9,18,1,4,656,0.0,11,0,群体A
U00085599,2585.82,13,0,37,35,1,5,1,1.0,37,1,群体B
U00085600,1239.02,5,0,17,18,1,4,615,1.0,17,1,群体B
U00085601,1253.2,3,0,11,31,0,4,684,1.0,11,1,群体B
U00085602,5545.61,3,0,2,21,1,3,372,0.0,2,1,群体B
U00085603,3223.17,0,2,20,18,1,6,425,1.0,22,1,群体B
U00085604,808.16,4,2,54,31,1,1,825,0.0,56,1,群体B
U00085605,2193.71,5,1,38,26,0,5,303,1.0,39,1,群体B
U00085606,5508.97,6,0,10,36,0,5,688,0.0,10,1,群体B
U00085607,2349.31,10,0,4,39,1,6,640,1.0,4,1,群体B
U00085608,1676.53,10,0,55,29,0,4,314,0.0,55,1,群体B
U00085609,796.7,12,0,6,18,1,4,186,0.0,6,1,群体B
U00085610,5564.62,15,0,2,26,0,3,771,1.0,2,1,群体B
U00085611,871.97,6,0,6,29,0,3,705,0.0,6,1,群体B
U00085612,1702.9,5,0,3,23,0,3,682,1.0,3,1,群体B
U00085613,5394.16,12,0,12,18,1,4,385,0.0,12,1,群体B
U00085614,1340.49,5,4,173,37,0,2,323,1.0,177,2,群体C
U00085615,2341.0,12,0,40,26,1,5,84,1.0,40,1,群体B
U00085616,1348.7,6,0,22,19,1,7,756,1.0,22,1,群体B
U00085617,871.66,6,0,21,26,0,6,585,0.0,21,1,群体B
U00085618,3433.01,7,0,6,32,1,3,462,0.0,6,1,群体B
U00085619,947.96,7,0,16,32,0,2,527,1.0,16,1,群体B
U00085620,760.56,5,1,3,28,0,5,623,1.0,4,1,群体B
U00085621,2157.7,22,0,1,24,0,4,932,0.0,1,0,群体A
U00085622,817.92,25,0,1,18,0,7,371,1.0,1,0,群体A
U00085623,3717.89,14,0,9,29,0,4,453,1.0,9,1,群体B
U00085624,1935.62,13,1,14,26,1,4,29,0.0,15,1,群体B
U00085625,2829.1,7,0,28,44,1,3,112,0.0,28,1,群体B
U00085626,616.8,3,1,8,22,0,2,689,1.0,9,1,群体B
U00085627,1037.42,33,1,14,19,0,3,668,0.0,15,0,群体A
U00085628,695.45,44,0,45,28,1,2,140,0.0,45,0,群体A
U00085629,1876.13,4,1,17,28,0,3,431,0.0,18,1,群体B
U00085630,1266.16,8,0,60,31,0,2,330,0.0,60,2,群体C
U00085631,2903.43,20,0,14,19,0,5,1240,1.0,14,0,群体A
U00085632,1021.68,15,0,28,18,1,1,893,1.0,28,1,群体B
U00085633,9871.01,2,1,56,18,0,1,739,0.0,57,3,群体D
U00085634,2331.79,11,0,5,23,1,3,760,1.0,5,1,群体B
U00085635,1146.2,49,0,9,30,1,4,407,1.0,9,0,群体A
U00085636,636.17,50,2,5,18,0,3,448,1.0,7,0,群体A
U00085637,2320.13,4,0,14,34,0,7,142,0.0,14,1,群体B
U00085638,1021.11,2,0,11,28,1,1,429,0.0,11,1,群体B
U00085639,2608.26,15,0,40,49,0,3,476,1.0,40,1,群体B
U00085640,605.09,12,4,21,35,1,5,725,0.0,25,1,群体B
U00085641,4396.45,4,0,43,30,0,3,1250,0.0,43,1,群体B
U00085642,810.13,9,0,54,24,0,6,535,1.0,54,1,群体B
U00085643,1180.66,13,0,29,26,0,4,426,1.0,29,1,群体B
U00085644,3478.52,18,0,13,30,1,2,707,1.0,13,1,群体B
U00085645,4412.92,21,0,26,25,0,4,934,0.0,26,0,群体A
U00085646,3372.94,9,0,6,24,0,7,634,1.0,6,1,群体B
U00085647,246.81,10,0,18,28,1,4,443,0.0,18,1,群体B
U00085648,1484.14,19,0,10,28,0,2,725,0.0,10,1,群体B
U00085649,1520.05,15,1,0,29,1,2,321,0.0,1,1,群体B
U00085650,4383.31,9,0,4,18,1,5,479,1.0,4,1,群体B
U00085651,6595.44,13,2,32,35,0,6,1026,1.0,34,3,群体D
U00085652,4363.86,12,1,3,34,1,4,402,0.0,4,1,群体B
U00085653,1439.56,2,1,7,18,0,3,406,0.0,8,1,群体B
U00085654,1038.22,1,2,16,21,0,3,101,0.0,18,1,群体B
U00085655,3390.62,17,0,10,22,0,7,108,1.0,10,1,群体B
U00085656,3280.8,15,0,12,30,1,4,548,0.0,12,1,群体B
U00085657,879.05,5,1,10,37,0,4,837,0.0,11,1,群体B
U00085658,1584.76,3,0,23,27,0,4,460,0.0,23,1,群体B
U00085659,1962.92,4,1,123,18,1,6,1,0.0,124,2,群体C
U00085660,1252.43,10,2,5,23,1,6,1,1.0,7,1,群体B
U00085661,1044.09,9,0,29,22,0,3,1253,0.0,29,1,群体B
U00085662,1613.0,2,0,4,22,0,3,563,0.0,4,1,群体B
U00085663,3570.64,21,0,33,26,0,1,217,0.0,33,0,群体A
U00085664,1444.85,8,0,6,32,0,5,44,1.0,6,1,群体B
U00085665,1414.19,6,0,21,28,1,4,351,0.0,21,1,群体B
U00085666,13285.08,13,0,1,19,0,1,721,0.0,1,3,群体D
U00085667,1212.5,9,0,3,39,0,3,546,1.0,3,1,群体B
U00085668,1387.71,9,0,16,34,1,6,566,0.0,16,1,群体B
U00085669,3531.82,21,18,6,39,0,3,463,0.0,24,0,群体A
U00085670,1081.97,21,1,5,23,1,4,408,0.0,6,0,群体A
U00085671,1812.02,28,0,3,18,1,1,578,1.0,3,0,群体A
U00085672,1758.55,1,0,4,18,0,5,496,0.0,4,1,群体B
U00085673,2064.21,7,1,10,23,1,3,367,1.0,11,1,群体B
U00085674,5081.76,4,0,17,24,0,4,152,0.0,17,1,群体B
U00085675,766.12,12,0,37,27,0,3,423,1.0,37,1,群体B
U00085676,387.0,10,3,25,25,1,4,400,1.0,28,1,群体B
U00085677,357.31,50,0,33,19,0,5,288,1.0,33,0,群体A
U00085678,1510.18,4,0,10,37,0,2,444,0.0,10,1,群体B
U00085679,3013.78,9,0,4,36,1,2,301,0.0,4,1,群体B
U00085680,8961.64,3,1,24,26,1,2,757,0.0,25,3,群体D
U00085681,1437.38,16,0,4,27,0,2,455,0.0,4,1,群体B
U00085682,737.12,50,0,7,37,1,3,796,1.0,7,0,群体A
U00085683,1300.97,5,0,18,41,0,4,259,1.0,18,1,群体B
U00085684,810.89,8,0,14,27,0,3,807,1.0,14,1,群体B
U00085685,553.12,11,0,11,18,1,5,591,0.0,11,1,群体B
U00085686,1779.07,9,0,16,30,1,2,1101,0.0,16,1,群体B
U00085687,430.76,20,0,18,18,1,4,379,0.0,18,0,群体A
U00085688,996.01,10,1,27,32,1,2,274,0.0,28,1,群体B
U00085689,1760.01,30,0,9,31,0,4,1023,1.0,9,0,群体A
U00085690,2596.71,5,0,21,30,0,6,566,1.0,21,1,群体B
U00085691,4806.71,11,0,29,18,0,7,130,0.0,29,1,群体B
U00085692,279.18,5,0,20,44,0,2,142,1.0,20,1,群体B
U00085693,3278.81,14,1,53,18,1,3,1126,0.0,54,1,群体B
U00085694,1915.07,4,0,33,36,0,2,505,1.0,33,1,群体B
U00085695,7574.14,15,0,18,19,0,3,1,0.0,18,3,群体D
U00085696,979.2,14,1,11,27,0,2,70,1.0,12,1,群体B
U00085697,648.63,13,1,10,20,1,2,383,1.0,11,1,群体B
U00085698,1179.11,7,0,39,31,0,4,71,0.0,39,1,群体B
U00085699,1004.48,18,1,40,34,0,3,834,1.0,41,1,群体B
U00085700,7810.58,16,0,13,30,0,5,499,0.0,13,3,群体D
U00085701,2823.61,8,0,15,22,0,4,588,1.0,15,1,群体B
U00085702,1398.74,7,4,5,39,0,3,542,1.0,9,1,群体B
U00085703,524.69,7,0,19,18,0,4,202,0.0,19,1,群体B
U00085704,9818.03,5,0,50,34,1,4,118,0.0,50,3,群体D
U00085705,6945.31,10,1,6,18,0,3,287,0.0,7,3,群体D
U00085706,1121.88,12,0,6,35,1,2,80,1.0,6,1,群体B
U00085707,1310.31,3,0,8,34,1,4,1,0.0,8,1,群体B
U00085708,4185.48,16,0,8,23,0,2,604,0.0,8,1,群体B
U00085709,501.22,5,0,43,26,1,6,779,0.0,43,1,群体B
U00085710,10611.28,9,0,8,21,0,2,210,0.0,8,3,群体D
U00085711,1172.88,48,0,25,22,0,5,494,0.0,25,0,群体A
U00085712,603.35,12,0,41,29,0,4,597,1.0,41,1,群体B
U00085713,1722.08,3,0,9,36,0,4,820,0.0,9,1,群体B
U00085714,539.31,5,4,13,32,1,5,470,1.0,17,1,群体B
U00085715,2116.72,3,0,4,34,0,3,317,1.0,4,1,群体B
U00085716,4147.63,3,1,6,39,0,4,257,1.0,7,1,群体B
U00085717,4547.4,3,0,4,31,1,2,1053,1.0,4,1,群体B
U00085718,1244.39,6,0,6,35,0,6,398,1.0,6,1,群体B
U00085719,3420.06,1,0,12,22,1,3,370,0.0,12,1,群体B
U00085720,2796.59,16,1,22,29,1,4,501,1.0,23,1,群体B
U00085721,10739.43,1,0,3,27,0,4,900,0.0,3,3,群体D
U00085722,1452.44,21,2,10,23,1,3,769,1.0,12,0,群体A
U00085723,1053.23,4,2,49,23,0,4,946,0.0,51,1,群体B
U00085724,1299.41,4,0,15,36,1,7,458,0.0,15,1,群体B
U00085725,916.18,13,1,15,35,0,3,147,0.0,16,1,群体B
U00085726,295.12,19,0,6,40,1,3,387,0.0,6,1,群体B
U00085727,3621.4,23,1,22,22,0,7,324,1.0,23,0,群体A
U00085728,2287.38,19,0,5,21,0,2,265,0.0,5,1,群体B
U00085729,2124.8,22,0,3,21,1,7,601,1.0,3,0,群体A
U00085730,1862.58,8,0,7,34,0,5,56,0.0,7,1,群体B
U00085731,4140.12,7,0,5,31,0,1,707,1.0,5,1,群体B
U00085732,1454.74,7,0,24,28,0,3,566,0.0,24,1,群体B
U00085733,3603.72,8,0,8,18,1,4,293,0.0,8,1,群体B
U00085734,2283.67,5,0,5,18,1,3,1,1.0,5,1,群体B
U00085735,3007.62,5,1,7,28,1,6,976,0.0,8,1,群体B
U00085736,996.53,18,1,4,37,1,6,960,1.0,5,1,群体B
U00085737,6133.92,2,1,0,34,0,5,233,0.0,1,1,群体B
U00085738,1144.96,3,0,60,23,0,1,427,1.0,60,2,群体C
U00085739,1254.65,9,0,32,33,0,5,140,1.0,32,1,群体B
U00085740,4028.41,16,0,13,36,0,1,331,0.0,13,1,群体B
U00085741,2312.53,7,0,38,28,1,1,102,1.0,38,1,群体B
U00085742,7754.13,36,0,4,32,0,3,578,0.0,4,0,群体A
U00085743,707.04,15,5,7,31,0,3,704,0.0,12,1,群体B
U00085744,2127.99,2,1,12,46,0,3,717,1.0,13,1,群体B
U00085745,1607.94,4,0,8,25,0,5,589,0.0,8,1,群体B
U00085746,1476.25,8,0,1,20,0,6,1,1.0,1,1,群体B
U00085747,1036.14,3,0,37,18,0,4,638,1.0,37,1,群体B
U00085748,552.17,3,0,3,18,1,2,517,1.0,3,1,群体B
U00085749,3935.02,1,0,36,25,0,3,418,0.0,36,1,群体B
U00085750,1326.75,13,0,12,22,1,7,465,1.0,12,1,群体B
U00085751,8611.89,3,0,4,40,1,5,593,0.0,4,3,群体D
U00085752,1986.15,9,0,29,21,0,1,854,0.0,29,1,群体B
U00085753,807.26,24,0,3,26,0,5,457,1.0,3,0,群体A
U00085754,1617.74,6,0,15,18,1,4,499,1.0,15,1,群体B
U00085755,9579.57,15,0,4,18,0,4,503,0.0,4,3,群体D
U00085756,21136.98,2,0,28,31,1,6,258,1.0,28,3,群体D
U00085757,3937.18,24,0,12,47,1,5,164,1.0,12,0,群体A
